DATA,LABEL
The Sliding Menu option is the default navigation scheme for OpenEMR 41,2
Security system product management page header shows all the current promotional information in the form of pages including name unit introductionlogo etc,2
The header of the personnel management page of the Dongxin Coin Management Platform displays personnel information in the form of a list,2
The header of the role management page of the smart catering system shows the current role information in the form of a list,2
Recharge bill module default to list the recharge flow,2
The interface should be designed to be simple and straightforward,2
The default interface of monthly report page is displayed in the form of a list,2
Login page has login name input box password input box and verification code input box,2
Smart power management software role has a separate menu configuration subpage and menu items will be displayed in the form of a tree while the user checks the box to confirm the open items,2
The first time the user enters the system will be displayed in the form of a list of patrol points,2
The website shall not be offensive to religious or ethnic groups,2
The hidden danger information is simply displayed in the form of a list,2
The use of graphics and icons should be consistent and appropriate for the applications purpose,2
 The interface shall be appealing to callers and supervisors In the interface and usability survey  80 of beta testers must report that the interface is appealing,2
The header of the personnel management page of the environmental monitoring system shows the personnel information in the form of a list,2
Equipment status is selective and has the options of enabled disabled and pending maintenance,2
On the user login page the account name and password are input boxes and the verification code is input box and the verification code can be refreshed by clicking on the verification code area,2
When users click on My Meeting a meeting checkin button will appear and a subpage will be displayed with a list of all participants LF,2
The application should have a visually appealing and intuitive search function,2
Meeting documents are submitted in the form of page uploads in the Eastcom meeting system,2
The application should have a modern and uptodate design,2
The overall evaluation page has a relevant button to open the app evaluation module Open,2
A card management system account management page header in the form of a list to show the system has account information,2
The header of the role management page of the park integration platform shows the current role information in the form of a list,2
Eastcom Meeting System provides a corresponding query box to make queries according to the floor meeting room status and time range and the default is all queries,2
Default access control module shows all the information of registered devices in the form of a list,2
The default header on the menu management page displays the registered menu information in a list,2
The header of the organization page of the card management system is displayed in the form of a list,2
The header of the organization page of the recharge management platform is displayed in the form of a list,2
The interface should be userfriendly and easy to navigate,2
Tasks are displayed as a list,2
The header of the monitoring object page displays all the buildings in a list,2
By default the header of the overall evaluation report page displays the dining report in list form and you can click on it to view the report details,2
 The website should appeal to all Africans  not only Nigerians,2
The default log management page of security system shows all operation logs in the form of a list,2
There are corresponding functional items in the list of account management page of Smart Operation Center that can be viewedmodifieddeletedaccount enabled or deactivated,2
The Period option is selected in the menu posting page,2
The Tree View navigation scheme presents the same hierarchical navigation list as the Sliding Menu but without the icons  menubutton styling,2
The default header of the channel management page shows the recharge channels in the form of a list,2
The header of the role management page of the Smart Operation Center displays the current role information in a list,2
The fonts used in the interface should be easy to read,2
The header of the account management page of the recharge management platform shows the existing account information of the system in the form of a list,2
Eastcom meeting system content query page is an independent page and no authentication and other content only provides users with query and download function based on meeting number,2
Users of the Smart Operation Center will display details on subpages when they click on related companies,2
The application should have a consistent and recognizable header design,2
The application should have a visually appealing and easytouse product listing system,2
The application should have a visually appealing and intuitive product detail page,2
The header of the account list page will show the balance of the account in the form of a list by default,2
Passage records are displayed as a list by default,2
System HTML5 management interface is simple and easy to use,2
The layout of the application should be consistent across all pages and screens,2
The application should have a consistent and recognizable form design,2
Security system to display the border guard equipment in the form of a list and new equipment will be added in the form of a popup window to do information entry,2
Users of Eastcom Meeting Management System will display detailed contents in subpages when they click on related enterprises,2
By default the Dongxin conference system displays all meeting rooms in the form of a list,2
The log management page of Dongxin Coin Management Platform shows all operation logs in the form of a list by default,2
Task center module default to display all the patrol tasks in the form of a list and the list information display tentative 1015,2
The application should have a visually appealing and easytouse login system,2
The number of data in the current page is set at the bottom of the list,2
The card number in the card information page is the input box and the status is the selection box and there are options of lost and opened,2
Links to these sections can be found in the left hand navigation list under Administration or at the top of the page if youre using the Radio Button navigation scheme,2
Meal report page header shows meal report in list form by default and click on it to see the report details,2
The header of the role management page of the security system shows the current role information in the form of a list,2
The application should be designed to be easy to navigate and use,2
The role management page of the recharge management platform has a separate menu configuration subpage and the menu items will be displayed in the form of a tree and the user can check the open items,2
The header of the food review page shows the reviews of the food in the form of a list by default and gives priority to the latest reviews,2
The header of the account management page of the integrated management APP shows the existing account information of the system in the form of a list,2
The header of the product management page of the intelligent operation center shows all the current publicity information in the form of pages including the name unit introductionlogo etc,2
The header of the organization page of Eastcom Meeting Management System is displayed in the form of a list,2
The header of the organization page of the park integration platform is displayed in the form of a list,2
Environmental monitoring system account management page list of the corresponding functional items can be viewed modifydelete account enable or disable,2
Menu release page dishes is checked,2
The header of the camera management page shows registered devices in the form of a list by default,2
There are two options of Cloud Server and Hardware Server for the type of server management page,2
BA information page will be displayed in the form of a block of relevant equipment,2
The application should have a professional and polished look and feel,2
Use AI technology to analyze and classify massive cloud security data and visualize the data through the integrated large screen,2
The header of the overall evaluation page shows the service evaluation in the form of a list by default and the latest service evaluation is displayed first by default,2
Reading record module header default in the form of a list to display book borrowing information,2
The home page of the security system will show the realtime alarm information  patrol situation  video monitoring and threedimensional model,2
 The user interface shall have standard menus  buttons for navigation,2
The product shall have a consistent color scheme and fonts,2
Campus integration platform role has a separate menu configuration subpage and menu items will be displayed in the form of a tree while the user checks to confirm the open items,2
Database management page is displayed in the form of a list by default,2
The interface should be designed to provide clear and concise information to the user,2
The default header of the gift management page will display all the current gift information in a list,2
The log management page of smart catering system shows all operation logs in list form by default,2
The header of the product management page of the document management platform shows all the current publicity information in the form of pages including the name unit introductionlogo etc,2
The patrol route module provides a query based on the name of the patrol route and displays the patrol information directly when the query is successful and pops up a dialog box when the query fails,2
Environmental information page default display the latest environmental monitoring information and PM25 and temperature and humidity information,2
Print statistics page header is displayed as a list of print records by default,2
The log management page of integrated management APP shows all operation logs in the form of a list by default,2
Environmental monitoring system product management page header file in the form of a page showing all the current promotional information including the name unit introductionlogo etc,2
The energy consumption analysis of the equipment in the intelligent power management system will show the energy consumption information in the form of graphs,2
Environmental monitoring system role has a separate menu configuration subpage and menu items will be displayed in the form of a tree while the user checks the box to confirm the open items,2
Security system role has a separate menu configuration subpage and menu items will be displayed in the form of a tree while the user checks to confirm the open items,2
 When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target,2
The application should be designed to provide a seamless user experience,2
The header of the order list page shows all the current redemption orders in a list by default,2
The website should cater to all tribes in Nigeria,2
The interface must summarize the data in a fashion thats appealing to CCR management Every report type must have at least one high level summary shown in the results dashboardinterface,2
Security system default in the form of a list of border security module to provide the corresponding query box,2
The header of the account management page of the intelligent operation center shows the existing account information of the system in the form of a list,2
The look and feel of the system shall conform to the user interface standards of the smart device,2
 The intranet pages should display appropriately in all resolutions  from 800x600 and higher The display of all the pages will be correct in 95 of the resolutions  prior to implementation The remaining 5 will be corrected within a week of notification of the incorrect display,2
The header of the recharge management page shows the recent recharge records as a list,2
Subpages can be popped up by clicking the identity in the recharge management page,2
The header of the alarm record module displays the border alarm information in the form of a list and is arranged in reverse order by time by default,2
Server management page default in the form of a list to show server information,2
 When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target,2
The application should have a modern and sleek design to enhance user experience,2
You may use the search function in the lower lefthand corner for example,2
History data default to show 30 days of historical data in line chart,2
The application should have a clean and uncluttered design to enhance readability,2
The product management page header of the card management system shows all the current promotional information in the form of a page containing the name unit introductionlogo etc,2
The user interface should be designed to make it easy to find what the user is looking for,2
 The website should have an African feel  but should not alienate nonAfricans  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up,2
By default the header of the recharge details page will display the recharge details of the account in the form of a list and the latest recharge records will be displayed first,2
All alarms are displayed in a list by default with time as the sorting standard and sorted in reverse order,2
The application should have a layout that is optimized for the type of content being displayed,2
Environmental monitoring system organization page header in list form,2
All registered communication devices are displayed in the header of the communication device page in the form of a list,2
The license plate management page has a button for approval or not and is used to turn on and off whether the license plate needs approval or not in the APP,2
The interface should be designed to be customizable to meet individual user needs,2
The default log management page of the document management platform shows all operation logs in list form,2
The header file of Eastcom Meeting System will display the information of the participants in the form of a list including their names unit descriptions logos etc,2
The header of the personnel management page of the document management platform shows the personnel information in the form of a list,2
The security management page shows the content of single camera by default,2
The access control module displays all the information of registered devices in a list by default,2
The application should have a clear and easytouse search filter system,2
Note that the issue that was just clicked on has been highlighted,2
The thirdparty SDK privacy statement has two display methods table and external link,2
Registered devices are displayed in the form of a list,2
The header of the role management page of the recharge management platform shows the current role information in the form of a list,2
All operation logs are displayed in a list on the log management page of the wisdom operation center by default,2
The home page of Dongxin Conference System will display the conference room as a whole so that users can view the overall usage of the conference room on the home page,2
Equipment alarms are displayed in a list by default,2
The system interface will use CCR nomenclature The system must use the same nomenclature used in the existing WCS system and reports,2
Eastcom Meeting Management System role has independent menu configuration subpage and the menu items will be displayed in the form of a tree while the user checks to confirm the open items,2
The application should be designed to be easy to learn and use,2
The Radio Button navigation scheme functions similar to the Tree View except that the links are presented as an unordered list with a series of radio buttons to the right and left of each item,2
The interface should be designed to be scalable to accommodate future growth,2
The interface should be designed to be consistent with the companys branding,2
The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications,2
Diagram engine service provides a wizardstyle easytouse visual analysis interface,2
Security system camera management module header file in the form of a list to show all registered camera information,2
The application should be designed to accommodate different screen sizes and resolutions,2
AntiDDoS generates monitoring reports for users to clearly display the security status of network traffic,2
The application should use appropriate animations and transitions to enhance the user experience,2
The Print Management Platform role has a separate menu configuration subpage and the menu items will be displayed in the form of a tree while the user checks to confirm the open items,2
Automatic settlement terminal page header displays registered devices as a list by default,2
The application should have a visually appealing and intuitive account management system,2
Click the Add button on the card information page to pop up a separate page,2
The header file of the personnel management page of the recharge management platform shows the personnel information in the form of a list,2
The header of the role management page of the integrated management APP shows the current role information in the form of a list,2
The interface should be responsive to user input,2
Smart power management software account management page header file in the form of a list to show the system has account information,2
The Date is the date selection box in the food evaluation page and the Cuisine is the input box  The Rating Star is a dropdown selection from one star to five stars,2
Image width and height are guaranteed to be 480640 images may be scaled in the camera if the resolution is not 480640,2
Smart catering system users will display details as subpages when they click on relevant enterprises,2
When the status of the access control device is enabled it can be used normally when it can be clicked normally while other states cannot be checked,2
The log management page of smart power management software shows all operation logs in list form by default,2
The header of the role management page of the smart electricity management software shows the current role information in the form of a list,2
User recharge header file display recharge page,2
QR code management page China click Add button will pop up a subpage to add LF,2
The application should be designed to be usercentric,2
The message board shall contain the 5 most recently posted messages on the league page The messages will contain up to the first 150 characters of the message,2
The default header of the reading record module shows the book borrowing information in the form of a list,2
Smart Catering System role has a separate menu configuration subpage and the menu items will be displayed in the form of a tree while the user checks the box to confirm the open items,2
The parking information page shows the statistics of the number of vehicles entering and exiting the site and the total number of parking spaces the number of used parking spaces and the number of remaining parking spaces,2
The product shall display each type of ship in a grid using an image of the specific type of ship,2
The home page of the intelligent power management system will show the whole power system,2
The interface should be designed to minimize the need for user training,2
The interface should be designed to be engaging and fun to use,2
The header of the sensing device page shows all registered communication devices in the form of a list,2
The application should have a consistent and recognizable button design,2
Copy management platform users can jump to the corresponding detailed page and show the name of the operator  operation IP,2
The New function button in the conference room management module of the Dongxin conference system will bring up the conference room addition page after clicking on it,2
The application should be designed to be accessible to users with disabilities,2
GIS management page has Update button,2
Attendance records are displayed in the form of a list by default,2
A card management system account management page list of the corresponding functional items can be viewed modifydelete account enable or disable,2
The fire hazard page shows the overall situation and hazard information by default,2
The product shall display the grids within a circle as a view from a periscope,2
Security system query success directly display device information but when the query fails popup dialog box and display the camera you query does not exist,2
Database management page click Add will be a popup window for new database registration,2
Access control devices are displayed in the form of a tree and users can make multiple and full selections,2
The header of the gift redemption page will display the gifts in the form of cards by default,2
 The product must comply with the intranet page standards and requirements of ENET Securities 95 of the product look  feel will be approved by the Architecture group  prior to implementation The remaining 5 will be corrected and approved within one month of product release,2
The log management page of the park integration platform shows all operation logs in list form by default,2
Comprehensive management APP users will display details as subpages when they click on related enterprises,2
The header of the account management page of the security system shows the existing account information of the system in the form of a list,2
IOT card status will be displayed as a list with priority on cards that are down,2
My Documents and Prints displays Pending ApprovalNot PrintedRejectedLF in the form of tabs,2
 The header of the organization page of Dongxin Coin Management Platform is displayed in the form of a list,2
 The role management page of Dongxin Coin Management Platform shows the current role information in the form of a list in the header file,2
The log management page of card management system shows all operation logs in the form of list by default,2
The interface should be designed to be aesthetically pleasing,2
RES effect evaluation realtime effect evaluation and graphical display of recommended indicators,2
DLV provides rich visualization components including common data charts graphics controls etc,2
Threat detection service will display statistics on the detected threat alert information,2
Users of the park integration platform will display detailed content as subpages when they click on relevant enterprises,2
Smart Power Management Software product management page header shows all the current promotional information in the form of pages including name unit introductionlogo etc,2
The product shall have a conservative and professional appearance,2
The interface should be designed to be consistent with industry standards,2
Integrated management APP role has a separate menu configuration subpage and the menu items will be displayed in the form of a tree while the user checks the box to confirm the open items,2
a Receive a standard transaction on behalf of the covered entity and translate it into a nonstandard transaction for example nonstandard format possibly and possibly nonstandard data content for transmission to the covered entity,3
b Add any data elements or segments to the maximum defined data set,3
HL7 Version 3 Standard ContextAware Retrieval Application Infobutton incorporated by reference in  170299,3
ONC Transport and Security Specification incorporated by reference in  170299,3
The code set specified at 45 CFR 1621002a2,3
4 HL7 251 Implementation Guide for Immunization Messaging Release 10 May 1 2010 IBR approved for  170205,3
NCPDP SCRIPT Standard Implementation Guide Version 106 incorporated by reference in  170299,3
System modules will be loosely coupled to allow for easy maintainability when used by the users ,3
1 HL7 Standard Code Set CVXVaccines Administered July 30 2009 IBR approved for  170207,3
The solution should separate user functionality including user interface services from information solution management functionality,3
The proposed system shall be designed such that any glitch can be fixed in no time to restore service to users and it will allow adding functionality easily ,3
2 Use the NPI it obtained from the NPS to identify itself on all standard transactions that it conducts where its health care provider identifier is required,3
1 Logical Observation Identifiers Names and Codes LOINC version 227 June 15 2009 IBR approved for  170207,3
2 The ASC X12N 837Health Care Claim Professional Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X098 and Addenda to Health Care Claim Professional Volumes 1 and 2 Version 4010 October 2002 Washington Publishing Company 004010X098A1 as referenced in 1621102 and 1621802,3
The solution should support IETF Dynamic Host Configuration Protocol DHCP,3
h Audit log conten t ASTM E214701Reapproved 2009 incorporated by reference in  170299,3
Debugging capabilities should exist for all development items eg workflows extensions custom adapters transformations,3
File transfer client operation and maintenance to achieve clientside operation and maintenance,3
The ASC X12N 837Health Care Claim Dental Version 4010 May 2000 Washington Publishing Company 004010X097,3
The system shall be easy to maintain as it can easily be integrated with other systems modified or reused on other different platforms ,3
5 ASC X12N 834Benefit Enrollment and Maintenance Version 4010 May 2000 Washington Publishing Company 004010X095 and Addenda to Benefit Enrollment and Maintenance Version 4010 October 2002 Washington Publishing Company 004010X095A1 as referenced in 1621502,3
The solution should provide the ability to migrate setups or data between environments with minimal reconfigurations reentry of data or installs,3
Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X096,3
1 ASTM E214701 Reapproved 2009 Standard Specification for Audit and Disclosure Logs for Use in Health Information Systems approved September 1 2009 IBR approved for  170210,3
The solution should provide the ability to use different versions of terminology standards,3
Intelligent power management system has timely update the advanced level of equipment management and improve the management of equipment operationmaintenancerepair,3
International Health Terminology Standards Development Organization IHTSDO Systematized Nomenclature of Medicine Clinical Terms SNOMED CT   July 2009 version incorporated by reference in  170299,3
b A covered entity must use the standard unique employer identifier EIN of the appropriate employer in standard transactions that require an employer identifier to identify a person or entity as an employer including where situationally required,3
The system shall be clearly documented so as to allow easy maintenance on different environments on which the system will be installed ,3
The ASC X12N 278Health Care Services ReviewRequest for Review and Response Version 4010 May 2000 Washington Publishing Company 004010X094 and Addenda to Health Care Services ReviewRequest for Review and Response Version 4010 October 2002 Washington Publishing Company 004010X094A1,3
Web Content Accessibility Guidelines WCAG 20 Level A Conformance incorporated by reference in  170299,3
The system has the capability to be DICOM compliant for images,3
The system shall be able to handle a growing amount of work and also to be enlarged in order to accommodate that growth  ,3
System HTML5 management supports batch creation of users batch import of resources batch authorization of operations and maintenance batch login resources and other efficient operations and maintenance management methods,3
Washing parameters will be updated during scheduled maintenance hours,3
The solution should use IAB Transmission Control Protocol or Internet Protocol TCP or IP for network communications,3
The solution should provide the ability to customize and extend the product ,3
Through a unified policy tasks will be complex operations and maintenance precision and efficiency help operations and maintenance personnel from the repetitive manual labor to free improve the efficiency of operations and maintenance,3
The system shall include documentation that describes the patch hotfix handling process the vendor will use for EHR operating system and underlying tools eg a specific web site for notification of new patches an approved patch list special instructions for installation and postinstallation test,3
8 Implementation Guide for Ambulatory Healthcare Provider Reporting to Central Cancer Registries HL7 Clinical Document Architecture CDA Release 10 August 2012 IBR approved for  170205,3
3 Implementation Guide for Immunization Data Transactions using Version 231 of the Health Level Seven HL7Standard Protocol Implementation Guide Version 22 June 2006 IBR approved for  170205,3
The ASC X12N 837Health Care Claim Professional Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X098,3
The National Council for Prescription Drug Programs Telecommunication Standard Implementation Guide Version 5 Release 1 September 1999 and equivalent NCPDP Batch Standard Batch Implementation Guide Version 1 Release 0 February 1 1996,3
7 The ASC X12N 278Health Care Services ReviewRequest for Review and Response Version 4010 May 2000 Washington Publishing Company 004010X094 and Addenda to Health Care Services ReviewRequest for Review and Response Version 4010 October 2002 Washington Publishing Company 004010X094A1 as referenced in 1621302,3
Health Level Seven Clinical Document Architecture CDA Release 2 Continuity of Care Document CCD incorporated by reference in  170299,3
3 US Extension to SNOMED CT March 2012 Release IBR approved for  170207,3
 Orange book codes,3
The system will cater for its ability to be extended with more features and functionalities without compromising its original one or affecting the operations of the user ,3
1 Health Level Seven Standard Version 231 HL7 231 An Application Protocol for Electronic Data Exchange in Healthcare Environments April 14 1999 IBR approved for  170205,3
8 HL7 Implementation Guide for CDA Release 2 IHE Health Story Consolidation DSTU Release 11 US Realm Draft Standard for Trial Use July 2012 IBR approved for  170205,3
The system does not use much hardware and software hence it is not costly to maintain the system and the system does not require maintenance regularly  ,3
Dongxin administrator can also manage and maintain the dishesmenu and maintain the relationship between the bowl and the dishes,3
8 The ASC X12NC276 or 277 Health Care Claim Status Request and Response Version 4010 May 2000 Washington Publishing Company 004010X093 and Addenda to Health Care Claim Status Request and Response Version 4010 October 2002 Washington Publishing Company 004010X093A1 as referenced in 1621402,3
11 HL7 Version 3 Standard Clinical Genomics Pedigree Release 1 Edition 2011 March 2012 IBR approved for  170207,3
The solution should provide the ability to validate that clinical terms and coded clinical data exists in a current standard terminology,3
The system has capability to support a purge cycle to allow database maintenance,3
The system shall allow for easy maintenance ,3
The system shall have a modular design catering for corrective perfective adaptive and preventive maintenance ,3
The intelligent catering system updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair,3
The solution should store and retrieve demographic information as discrete data,3
The system shall be flexible and adapts to changes ,3
The system has a process of linking local organism codes to the SNOMED and LOINC codes,3
Logical Observation Identifiers Names and Codes LOINC Database version 240 a universal code system for identifying laboratory and clinical observations produced by the Regenstrief Institute Inc incorporated by reference in  170299,3
The product shall be internet browser independentThe product must run using Internet Explorer and Netscape Navigator,3
The solution should monitor COTSprovided components  services,3
Codes for the Representation of Names of Languages Part 2 Alpha3 Code April 8 2011 IBR approved for  170207,3
The solution should support IETF Syslog as a mechanism for logging,3
The integrated platform of the park updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair in a timely manner,3
HL7 Standard Code Set CVXVaccines Administered updates through July 11 2012 incorporated by reference in  170299,3
The product must be highly configurable for use with various database management systems for the end users  80 of end users are able to integrate new database management systems with the product without changing the products software code,3
The system shall be updated with patches and newer versions when required,3
Any encryption and hashing algorithm identified by the National Institute of Standards and Technology NIST as an approved security function in Annex A of the FIPS Publication 1402 incorporated by reference in  170299,3
The system has the capability to utilize pharmacy industry standardized databases that include,3
The system should be easy to maintain such that the modules should easily interact effectively and in case of failure a reinitialization of the program is recommended ,3
The system shall be maintainable by enforcing modularity which makes the system components loosely coupled such that they can be modified independently and then reintegrated into the system ,3
Implementation Guide for Immunization Data Transactions using Version 231 of the Health Level Seven HL7 Standard Protocol Implementation Guide Version 22 incorporated by reference in  170299,3
The support manual should provide the information necessary to service and maintain an operational system or component throughout its life cycle,3
Intelligent catering system can access the central control server and check the operation status of each server,3
The system has the capability to integrate CPT  ICD9 or 10 Codes,3
3 Health Level Seven Implementation Guide Clinical Document Architecture CDA Release 2Continuity of Care Document CCD April 01 2007 IBR approved for  170205,3
Data Element Catalog incorporated by reference in  170299,3
3 National Drug Codes NDC as maintained and distributed by HHS in collaboration with drug manufacturers for the following,3
The solution should support the Eligibility for a Health Plan X12N 270 or 271,3
PHIN Messaging Guide for Syndromic Surveillance incorporated by reference in  170299 and Conformance Clarification for EHR Certification of Electronic Syndromic Surveillance Addendum to PHIN Messaging Guide for Syndromic Surveillance incorporated by reference in  170299,3
Physician Quality Reporting Initiative Measure Specifications Manual for Claims and Registry incorporated by reference in  170299,3
Database client operations and maintenance to achieve a key login target database resources database operations and maintenance operations,3
One card management system can access the central control server and check the operation status of each server,3
HL7 231 incorporated by reference in  170299,3
The ASC X12N 837Health Care Claims Professional Volumes 1 and 2 Version 4010 may 2000 Washington Publishing Company 004010X098 and Addenda to Health Care Claims Professional Volumes 1 and 2 Version 4010 October 2002 Washington Publishing Company 004010x098A1,3
The system must be scalable ,3
The tool will support the ability to customize the script and provide a final report to document the validation,3
The system shall maintain a strict documentation including comments in the source code so as to make the code easy to modify and debugging  ,3
Super comprehensive performance monitoring providing allround performance monitoring users can observe the full picture of performance in real time and assist users to quickly develop operation and maintenance plans,3
The solution should be configurable which allows the user or developer to configure the system to meet changing requirements without changing code,3
  The product shall continue to operate during upgrade  change or new resource additionThe product shall be able to continue to operate with no interruption in service due to new resource additions,3
1 Annex A Approved Security Functions for FIPS PUB 1402 Security Requirements for Cryptographic Modules Draft January 27 2010 IBR approved for  170210,3
The installation manual should provide the information necessary to install a system set initial parameters and prepare the system or component for operational use,3
The marketplace should provide trained affordable staff that have the skill sets to maintain the system,3
Public Health Information Network HL7 Version 25 Message Structure Specification for National Condition Reporting Final Version 10 and Errata and Clarifications National Notification Message Structural Specification,3
The appointments are listed in the format MMDDYYYY  AppointmentType,3
The National Provider Identifier NPI was adopted as the standard unique health identifier for health care providers,3
HL7 Version 3 Standard Clinical Genomics Pedigree incorporated by reference in  170299,3
Copy management platform updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair,3
 New branchescomplexesdistrictsregions and revenueexpense accounts added to the BDW  must be reflected in the RFS system 100 of the entities mentioned above available as of October monthend  will be loaded into the RFS system  prior to the budget start process,3
The programmer manual must provide the information necessary to develop or modify software for a given computer system,3
Comprehensive management APP updates the advanced level of equipment management and perfects the management of equipment operation and maintenance,3
6 Conformance Clarification for EHR Certification of Electronic Syndromic Surveillance ADT MESSAGES A01 A03 A04 and A08 HL7 Version 251 Addendum to PHIN Messaging Guide for Syndromic Surveillance Emergency Department and Urgent Care Data Release 11 August 2012 IBR approved for  170205,3
Onestop login operation and maintenance allows operation and maintenance personnel to be free from the shackles of operation and maintenance tools and operating systems and to operate and maintain remotely anytime and anywhere,3
a For the period from October 16 2002 through October 15 2003 The ASC X12NC276 or 277 Health Care Claim Status Request and Response Version 4010 May 2000 Washington Publishing Company 004010X093,3
This includes browserbased serverside architectures configurable and a range of industrystandard database operating system and programming platforms,3
The solution should provide the ability to update terminology standards,3
d Change the meaning or intent of the standards implementation specifications,3
Approval administrator needs to daily management and maintenance of printers etc,3
The Intrusion Detection module will be based on a tried and tested architecture and the same will apply to the memory acquisition tool  to avoid violating the proper coding principles as well as best practices for documentation,3
2 International Health Terminology Standards Development Organisation IHTSDO Systematized Nomenclature of Medicine Clinical Terms SNOMED CT International Release July 31 2012 IBR approved for  170207,3
The solution should provide the ability to change reconfigure the way that data is transmitted as an interchange standard evolves over time and in accordance with business needs,3
2 International Classification of Diseases 9th Edition Clinical Modification Volume 3 Procedures including The Official ICDC9CCM Guidelines for Coding and Reporting as maintained and distributed by HHS for the following procedures or other actions taken for diseases injuries and impairments on hospital inpatients reported by hospitals,3
The database system shall provide the following features,3
The solution should provide the ability to use interchange standards as required by realm specific possibly and possibly local profiles,3
The code set specified at 45 CFR 1621002c2 for the indicated conditions,3
A support manual includes the associated hardware and software and procedures for servicing repairing or reprogramming it,3
The system shall provide an automated test script to validate the data after modifications or upgrades,3
The system shall provide the ability to capture patient vital signs including blood pressure heart rate respiratory rate height and weight as discrete data,3
2 National Drug Codes NDC as maintained and distributed by HHS for reporting the following by retail pharmacies,3
HL7 Version 251 Implementation Guide Electronic Laboratory Reporting to Public Health Release 1 US Realm,3
The system shall have the ability to format for export recorded time stamps using UTC based on ISO 8601,3
ICD9CM The International Statistical Classification of Diseases and Related Health Problems most commonly known by the abbreviation ICD provides codes to classify diseases and a wide variety of signs symptoms abnormal findings complaints social circumstances and external causes of injury or disease,3
The Healthcare Information Technology Standards Panel HITSP Summary Documents Using HL7 CCD Component HITSP or C32 incorporated by reference in  170299,3
HL7 251 Implementation Guide for Immunization Messaging Release 14 incorporated by reference in  170299,3
The Proposer shall test application enhancements fixes and upgrades and assure the integrity of the resulting data,3
HL7 251 incorporated by reference in  170299,3
All new code shall be documented using the Javadoc documentation system,3
The system shall be maintainable as it is built with three modules with commands that avoid violating coding principles ,3
4 The ASC X12N 835Health Care Claim Payment or Advice Version 4010 May 2000 Washington Publishing Company 004010X091 and Addenda to Health Care Claim Payment or Advice Version 4010 October 2002 Washington Publishing Company 004010X091A1 as referenced in 1621602,3
Override Reason Codes,3
HL7 Standard Code Set CVX Vaccines Administered July 30 2009 version,3
The solution should support the Coordination of Benefits X12N 837 or NCPDP for retail pharmacy,3
The WCS system must run queries to the WCS databases once again on a specified day to update the available data available to CCR users Queries must be made to external databases for data refresh once a week,3
3 ASTM E236905 Adjunct to E2369 Standard Specification Continuity of Care RecordFinal Version 10 V10 November 7 2005 IBR approved for  170205,3
The RTE shall provide a mechanism in order to write updated NV data of RAMBlocks to NV memory with a certain timing schema writing strategyThe availability of this mechanism shall be configurable,3
Intelligent operation center can access the central control server and check the operation status of each server,3
A set of reasons for ignoring a reaction warning and prescribing a medication anyways,3
HL7 Clinical Document Architecture CDA Release 20 Normative Edition incorporated by reference in  170299,3
The system components shall be built with reusability so it can be integrated into other systems ,3
LOINC Logical Observation Identifiers Names and Codes LOINC is a database and universal standard for identifying medical laboratory observations,3
The use of the unstructured document documentlevel template is prohibited,3
Quality Reporting Document Architecture Category III Implementation Guide for CDA Release 2 incorporated by reference in  170299,3
Transmit clinical information to other information solutions using standards that retain the available level of coding and structure such as the HL7 Clinical Data Architecture,3
b For the period on and after October 16 2003 The ASC X12NC276 or 277 Health Care Claim Status Request and Response Version 4010 May 2000 Washington Publishing Company 004010X093 and Addenda to Health Care Claim Status Request and Response Version 4010 October 2002 Washington Publishing Company 004010X093A1,3
